,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,time_taken(min),distance
13459,23082,24,5,Sandstorms,Jam,0,Meal,motorcycle,1,No,Metropolitian,28,20002.51596
13460,14358,28,5,Stormy,High,1,Meal,scooter,0,No,Urban,11,20002.51596
13461,8834,27,4.6,Sunny,Medium,2,Buffet,motorcycle,0,No,Metropolitian,16,20002.51596
13462,35723,34,4.6,Fog,Jam,0,Buffet,motorcycle,1,No,Metropolitian,54,20002.51596
13463,33391,23,3.5,Sunny,Low,1,Drinks,motorcycle,1,No,Metropolitian,32,20002.51596
13464,11491,26,4.6,Stormy,High,2,Snack,electric_scooter,1,No,Metropolitian,29,20002.51596
13465,4275,,,,,3,Snack,motorcycle,1,No,Metropolitian,27,20002.51596
13466,25245,35,4.6,Stormy,Low,2,Buffet,motorcycle,1,No,Metropolitian,21,20002.51596
13467,6761,34,4.7,Fog,Medium,0,Snack,motorcycle,1,No,Metropolitian,31,20002.51596
13468,44214,20,4.6,Sunny,Jam,1,Snack,motorcycle,1,No,Metropolitian,17,20002.51596
13469,44947,24,4.8,Windy,Low,1,Buffet,scooter,,No,Metropolitian,11,20002.51596
13470,38648,32,4.1,Sandstorms,Jam,2,Drinks,motorcycle,1,No,Metropolitian,34,20002.51596
13471,14630,33,4.8,Fog,Jam,0,Meal,motorcycle,0,No,Metropolitian,30,20002.51596
13472,38335,31,4.4,Windy,Low,0,Drinks,motorcycle,1,No,Urban,27,20002.51596
13473,15753,38,4.9,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,28,20002.51596
13474,10664,35,4.8,Stormy,Medium,1,Snack,scooter,1,No,Metropolitian,31,20002.51596
13475,32693,24,4.3,Cloudy,Jam,1,Meal,scooter,2,No,Metropolitian,31,20002.51596
13476,25089,23,4.7,Windy,Low,2,Snack,scooter,0,No,Urban,11,20002.51596
13477,45528,36,4.9,Cloudy,Jam,0,Snack,motorcycle,1,No,Urban,34,20002.51596
13478,31310,34,4.6,Stormy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,30,20002.51596
13479,26509,24,4.5,Sandstorms,High,0,Drinks,motorcycle,1,No,Metropolitian,26,20002.51596
13480,10673,30,4.6,Sunny,Low,1,Snack,scooter,1,No,Metropolitian,28,20002.51596
13481,31221,28,4.7,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,23,20002.51596
13482,29728,30,4.8,Cloudy,Medium,2,Drinks,motorcycle,1,No,Metropolitian,35,20002.51596
13483,1713,30,4.6,Sunny,Low,1,Snack,motorcycle,1,No,Metropolitian,19,20002.51596
13484,25477,26,4.9,Stormy,Low,1,Snack,motorcycle,0,No,Metropolitian,19,20002.51596
13485,6950,34,4.7,Windy,Jam,0,Buffet,motorcycle,2,Yes,Metropolitian,45,20002.51596
13486,40557,22,4.5,Stormy,Low,0,Meal,motorcycle,0,No,Metropolitian,17,20002.51596
13487,17092,39,4.2,Fog,Medium,2,Snack,scooter,1,No,Metropolitian,42,20002.51596
13488,34053,21,4.7,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,28,20002.51596
13489,33573,21,4.4,Cloudy,Medium,2,Snack,scooter,0,No,Metropolitian,31,20002.51596
13490,32907,38,5,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,25,20002.51596
13491,39471,,,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,23,20002.51596
13492,1256,31,4.9,Sunny,Low,1,Buffet,scooter,1,No,Metropolitian,29,20002.51596
13493,30739,25,4.5,Stormy,Medium,1,Drinks,scooter,1,No,Metropolitian,21,20002.51596
13494,40467,32,4.8,Fog,Jam,2,Drinks,electric_scooter,2,Yes,Metropolitian,47,20002.51596
13495,4708,22,4.9,Sunny,Low,2,Meal,scooter,0,No,,17,20002.51596
13496,1767,31,4.7,Sunny,Jam,2,Snack,motorcycle,1,No,Urban,23,20002.51596
13497,12054,33,5,Fog,Low,1,Drinks,scooter,1,No,Metropolitian,17,20002.51596
13498,33444,34,4.6,Sunny,High,0,Meal,motorcycle,1,No,Metropolitian,26,20002.51596
13499,22094,33,4.8,Sunny,Low,2,Drinks,motorcycle,0,No,Urban,10,20002.51596
13500,27991,39,4.6,Fog,Medium,1,Snack,motorcycle,1,No,Urban,19,20002.51596
13501,39623,30,4.8,Stormy,Low,1,Buffet,motorcycle,1,No,Metropolitian,20,20002.51596
13502,22917,20,4.8,Sandstorms,Medium,0,Meal,motorcycle,1,No,Urban,18,20002.51596
13503,6122,26,4.9,Sunny,Medium,1,Drinks,motorcycle,0,No,Urban,11,20002.51596
13504,41214,29,4.9,Stormy,Low,1,Buffet,motorcycle,0,No,Metropolitian,17,20002.51596
13505,27013,32,4.6,Cloudy,Medium,2,Drinks,scooter,1,No,Metropolitian,38,20002.51596
13506,30085,23,4.9,Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,37,20002.51596
13507,1036,38,4.9,Sunny,Low,0,Buffet,motorcycle,1,No,Urban,26,20002.51596
13508,37161,28,4.7,Cloudy,Medium,2,Snack,scooter,0,No,Metropolitian,25,20002.51596
13509,41405,,,Windy,High,1,Snack,scooter,0,No,Metropolitian,10,20002.51596
13510,23920,26,4.7,Cloudy,Jam,1,Buffet,motorcycle,,No,Urban,22,20002.51596
13511,30101,38,4.7,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,35,20002.51596
13512,2550,28,5,Stormy,High,2,Drinks,motorcycle,0,No,Metropolitian,21,20002.51596
13513,5365,26,4.8,Fog,Low,0,Snack,motorcycle,0,No,Metropolitian,19,20002.51596
13514,30708,37,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Semi-Urban,47,20002.51596
13515,36063,36,4.2,Fog,Low,1,Meal,motorcycle,1,No,Metropolitian,37,20002.51596
13516,45388,23,5,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,24,20002.51596
13517,22273,22,3.1,Sunny,Low,2,Buffet,scooter,1,No,Metropolitian,34,20002.51596
13518,11057,36,4.7,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,25,20002.51596
13519,17425,29,4.5,Cloudy,Jam,2,Meal,motorcycle,1,No,Metropolitian,21,20002.51596
13520,15758,27,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1,No,Metropolitian,25,20002.51596
13521,31435,22,4.7,Stormy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,30,20002.51596
13522,26067,37,4.2,Stormy,Jam,0,Buffet,motorcycle,0,No,Urban,36,20002.51596
13523,20220,26,4.9,Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,32,20002.51596
13524,22582,30,4.8,Stormy,High,2,Snack,electric_scooter,1,No,Metropolitian,26,20002.51596
13525,40358,23,4.8,Cloudy,Low,0,Snack,motorcycle,0,No,,22,20002.51596
13526,37367,34,4.4,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Semi-Urban,51,20002.51596
13527,38207,36,4.6,Sunny,Jam,1,Snack,motorcycle,1,No,Metropolitian,18,20002.51596
13528,16092,27,4.7,Sandstorms,Low,2,Drinks,electric_scooter,0,No,Metropolitian,15,20002.51596
13529,683,37,4.5,Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,24,20002.51596
13530,28871,27,4.8,Windy,Jam,0,Snack,motorcycle,0,No,Urban,16,20002.51596
13531,7763,20,4.7,Sunny,Low,2,Meal,scooter,0,No,Metropolitian,19,20002.51596
13532,32324,30,4.7,Sandstorms,Low,1,Drinks,motorcycle,1,No,Metropolitian,21,20002.51596
13533,35002,32,4.7,Sandstorms,Medium,0,Snack,motorcycle,0,No,Metropolitian,40,20002.51596
13534,28097,26,4.6,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,37,20002.51596
13535,42831,38,4.1,Sandstorms,Jam,1,Drinks,scooter,1,No,Metropolitian,42,20002.51596
13536,18456,38,4.5,Sandstorms,Jam,2,Drinks,electric_scooter,1,No,Urban,39,20002.51596
13537,43839,35,4.1,Windy,Low,0,Drinks,motorcycle,1,No,Urban,24,20002.51596
13538,23887,29,4.8,Sandstorms,Low,1,Snack,motorcycle,1,No,Urban,16,20002.51596
13539,4100,21,4.8,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,29,20002.51596
13540,20572,34,4.6,Stormy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,27,20002.51596
13541,2782,37,4.8,Stormy,Jam,1,Snack,motorcycle,1,No,Metropolitian,27,20002.51596
13542,35886,23,4.7,Sandstorms,Low,0,Drinks,motorcycle,1,No,Urban,15,20002.51596
13543,27616,34,5,Cloudy,Jam,2,Drinks,motorcycle,1,No,Metropolitian,25,20002.51596
13544,31229,,,,,3,Meal,electric_scooter,0,No,Urban,28,20002.51596
13545,35711,34,4.9,Sunny,Medium,0,Meal,motorcycle,0,No,Metropolitian,29,20002.51596
13546,29303,23,4.9,Cloudy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,37,20002.51596
13547,40949,27,4.7,Stormy,Jam,1,Buffet,scooter,1,No,Metropolitian,23,20002.51596
13548,21855,38,3.6,Cloudy,Low,2,Buffet,scooter,0,No,Metropolitian,37,20002.51596
13549,40310,38,4.6,Sunny,High,0,Buffet,motorcycle,1,No,Metropolitian,26,20002.51596
13550,4210,39,5,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,52,20002.51596
13551,5957,23,4.5,Stormy,Low,0,Drinks,motorcycle,1,No,Urban,29,20002.51596
13552,7363,22,4.9,Cloudy,Jam,1,Meal,motorcycle,1,No,Metropolitian,29,20002.51596
13553,19430,36,4,Stormy,High,0,Buffet,motorcycle,1,No,Metropolitian,31,20002.51596
13554,39102,33,4.8,Sunny,Low,1,Snack,motorcycle,1,No,Urban,12,20002.51596
13555,21858,39,4.8,Fog,Low,1,Snack,motorcycle,1,No,Metropolitian,17,20002.51596
13556,20001,28,5,Fog,High,0,Meal,motorcycle,1,No,Metropolitian,24,20002.51596
13557,5099,24,4.6,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,31,20002.51596
13558,39562,26,4.8,Fog,High,1,Drinks,scooter,1,No,Urban,22,20002.51596
13559,14895,29,5,Windy,High,1,Buffet,scooter,1,No,Metropolitian,21,20002.51596
13560,14,25,4,Cloudy,High,1,Buffet,motorcycle,1,No,Metropolitian,34,20002.51596
13561,24732,37,4.7,Sunny,Low,2,Meal,motorcycle,1,No,Metropolitian,28,20002.51596
13562,17767,21,4.6,Sunny,Medium,2,Drinks,electric_scooter,0,No,Urban,12,20002.51596
13563,3297,32,4.7,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,32,20002.51596
13564,28648,26,4.7,Sandstorms,Low,0,Snack,motorcycle,1,No,Urban,15,20002.51596
13565,42782,39,4.6,Sandstorms,Medium,1,Buffet,scooter,0,No,Metropolitian,25,20002.51596
13566,1641,38,4.5,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,44,20002.51596
13567,26573,27,4.6,Cloudy,Medium,2,Buffet,scooter,1,No,Urban,14,20002.51596
13568,29645,34,4.8,Sunny,Jam,0,Snack,motorcycle,1,No,Metropolitian,23,20002.51596
13569,31178,29,4.9,Sunny,Jam,2,Drinks,scooter,0,No,Metropolitian,10,20002.51596
13570,28624,37,4.9,Fog,Jam,2,Snack,motorcycle,0,No,Metropolitian,39,20002.51596
13571,31373,29,4.8,Stormy,Low,1,Snack,scooter,1,No,Metropolitian,15,20002.51596
13572,43707,37,4.7,Windy,Medium,0,Snack,motorcycle,1,No,Metropolitian,25,20002.51596
13573,5184,21,5,Sunny,Low,2,Meal,scooter,0,No,Metropolitian,15,20002.51596
13574,12863,21,4.6,Cloudy,Jam,0,Buffet,motorcycle,0,No,Metropolitian,21,20002.51596
13575,7381,37,3.9,Windy,Jam,2,Meal,scooter,1,No,Metropolitian,37,20002.51596
13576,9822,30,4.9,Windy,Low,2,Snack,scooter,0,No,Metropolitian,20,20002.51596
13577,29773,23,4.9,Cloudy,Jam,0,Drinks,motorcycle,2,No,Metropolitian,43,20002.51596
13578,24137,34,4.9,Sunny,Low,2,Meal,scooter,1,No,Metropolitian,16,20002.51596
13579,15736,39,4.7,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,26,20002.51596
13580,11253,22,4.5,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,22,20002.51596
13581,22982,32,4.5,Stormy,Jam,1,Drinks,scooter,2,No,Urban,41,20002.51596
13582,22023,34,4.9,Sandstorms,Medium,0,Buffet,motorcycle,1,No,Metropolitian,25,20002.51596
13583,19106,,,Cloudy,Medium,2,Buffet,scooter,1,No,Urban,18,20002.51596
13584,31560,21,4.8,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,23,20002.51596
13585,7663,30,4.7,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,44,20002.51596
13586,19135,37,3.3,Sunny,Low,0,Buffet,motorcycle,1,No,Urban,34,20002.51596
13587,29681,36,4.8,Cloudy,Low,1,Snack,scooter,1,No,Urban,18,20002.51596
13588,36406,33,4.9,Sandstorms,High,1,Drinks,scooter,1,No,Metropolitian,26,20002.51596
13589,6250,25,4.7,Fog,Medium,2,Buffet,scooter,0,No,Metropolitian,11,20002.51596
13590,33731,28,4.8,Cloudy,Medium,1,Drinks,scooter,0,No,Metropolitian,26,20002.51596
13591,10556,34,4.4,Fog,Jam,1,Meal,motorcycle,0,No,Metropolitian,36,20002.51595
13592,23687,28,4.9,Cloudy,Medium,0,Snack,motorcycle,0,No,Metropolitian,28,20002.51595
13593,8316,,,Fog,Low,0,Drinks,motorcycle,0,No,Metropolitian,22,20002.51595
13594,8643,23,4.7,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,23,20002.51595
13595,1606,34,4.5,Windy,Low,1,Meal,scooter,1,No,Metropolitian,22,20002.51595
13596,7923,24,4.9,Stormy,Medium,0,Drinks,motorcycle,0,No,Urban,38,20002.51595
13597,23389,28,4.5,Stormy,Jam,2,Snack,electric_scooter,0,No,Metropolitian,19,20002.51595
13598,26458,32,4.6,Cloudy,High,1,Meal,scooter,0,No,Metropolitian,37,20002.51595
13599,9670,37,4.9,Cloudy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,51,20002.51595
13600,1405,24,4.5,Fog,Jam,0,Snack,motorcycle,3,Yes,Metropolitian,49,20002.51595
13601,12193,39,4.3,Cloudy,Low,1,Drinks,scooter,1,Yes,Metropolitian,39,20002.51595
13602,6287,26,4.8,Windy,Jam,2,Meal,electric_scooter,0,No,Urban,19,20002.51595
13603,38064,39,4.6,Stormy,High,1,Snack,motorcycle,0,No,Metropolitian,26,20002.51595
13604,28282,32,4.8,Sunny,Low,2,Drinks,motorcycle,1,No,Metropolitian,19,20002.51595
13605,37180,38,5,Fog,Medium,1,Drinks,scooter,1,No,Metropolitian,34,20002.51595
13606,13855,33,4.1,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,39,20002.51595
13607,5903,33,4,Sandstorms,Medium,2,Snack,scooter,1,No,Metropolitian,33,20002.51595
13608,7546,33,4.7,Windy,Low,1,Drinks,scooter,1,No,Metropolitian,25,20002.51595
13609,12491,27,5,Cloudy,Medium,1,Buffet,scooter,1,No,Metropolitian,35,20002.51595
13610,40330,24,4.8,Cloudy,Low,1,Meal,scooter,1,No,Metropolitian,24,20002.51595
13611,24330,30,4.8,Windy,Jam,1,Meal,scooter,0,No,Metropolitian,28,20002.51595
13612,17791,31,4.4,Sandstorms,Jam,1,Buffet,scooter,1,No,Metropolitian,34,20002.51595
13613,26530,33,4.9,Fog,Jam,1,Meal,motorcycle,2,No,Urban,49,20002.51595
13614,35648,33,4.8,Sunny,Low,0,Meal,motorcycle,0,No,Metropolitian,20,20002.51595
13615,16513,32,4.7,Stormy,Medium,2,Buffet,scooter,0,No,Metropolitian,34,20002.51595
13616,9857,27,4.6,Stormy,Low,1,Meal,scooter,0,No,Metropolitian,13,20002.51595
13617,826,32,4.8,Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,33,20002.51595
13618,3991,21,4.6,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,33,20002.51595
13619,11946,38,4.9,Sandstorms,Low,2,Drinks,scooter,0,No,Metropolitian,27,20002.51595
13620,27858,25,4.6,Stormy,Low,1,Drinks,motorcycle,0,No,Metropolitian,14,20002.51594
13621,39383,35,4.6,Windy,Medium,1,Drinks,scooter,1,No,Metropolitian,25,20002.51594
13622,170,,,Sandstorms,Medium,0,Drinks,motorcycle,0,No,Metropolitian,43,20002.51594
13623,25495,23,4.8,Sandstorms,Medium,1,Drinks,scooter,1,No,Urban,18,20002.51594
13624,42655,22,4.8,Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,32,20002.51594
13625,9443,30,4.9,Windy,Jam,2,Drinks,scooter,1,No,Metropolitian,26,20002.51594
13626,38560,22,4.7,Sandstorms,Jam,0,Meal,motorcycle,1,No,Metropolitian,29,20002.51594
13627,42840,26,4.5,Stormy,Jam,2,Drinks,motorcycle,0,No,Metropolitian,16,20002.51594
13628,43548,35,4.9,Fog,Medium,0,Meal,motorcycle,1,No,Metropolitian,27,20002.51594
13629,38711,22,4.8,Stormy,Jam,0,Buffet,motorcycle,0,No,Metropolitian,28,20002.51594
13630,27198,21,4.9,Sunny,Medium,0,Meal,motorcycle,1,No,Metropolitian,18,20002.51594
13631,34444,25,4.3,Fog,Jam,2,Snack,electric_scooter,0,No,Metropolitian,36,20002.51594
13632,25126,38,4.9,Sunny,Medium,2,Buffet,motorcycle,1,No,Metropolitian,18,20002.51594
13633,3348,24,5,Fog,Medium,0,Buffet,motorcycle,1,No,Urban,41,20002.51594
13634,42151,36,4.7,Stormy,High,2,Meal,scooter,1,No,Metropolitian,31,20002.51594
13635,25355,34,4.8,Windy,Medium,1,Meal,scooter,0,No,Metropolitian,22,20002.51594
13636,2910,27,5,Sandstorms,Jam,0,Meal,motorcycle,0,No,Metropolitian,27,20002.51594
13637,35136,29,4.5,Cloudy,Medium,2,Buffet,scooter,1,No,Metropolitian,16,20002.51594
13638,44380,20,4.8,Stormy,Jam,1,Buffet,scooter,1,No,Metropolitian,28,20002.51594
13639,8144,32,4.4,Windy,Jam,0,Drinks,motorcycle,2,No,Metropolitian,41,20002.51594
13640,45143,31,3.4,Sunny,Low,0,Snack,motorcycle,0,No,Metropolitian,33,20002.51594
13641,30769,30,4.6,Sandstorms,Low,1,Drinks,motorcycle,1,No,Metropolitian,20,20002.51594
13642,38817,25,4.5,Sandstorms,Low,2,Drinks,electric_scooter,0,No,Metropolitian,16,20002.51594
13643,11701,32,4.4,Stormy,High,0,Drinks,motorcycle,0,No,Metropolitian,46,20002.51594
13644,8376,37,4.9,Sunny,Medium,0,Buffet,motorcycle,0,No,Metropolitian,27,20002.51594
13645,6714,28,4.7,Cloudy,Low,1,Buffet,scooter,1,No,Urban,15,20002.51594
13646,35843,34,4.6,Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,41,20002.51594
13647,30083,33,4.5,Windy,Medium,1,Meal,motorcycle,1,No,Urban,24,20002.51594
13648,37474,36,4.6,Fog,High,1,Buffet,motorcycle,0,No,Metropolitian,35,20002.51594
13649,37794,,,Sunny,Jam,1,Drinks,scooter,1,No,Metropolitian,15,20002.51594
13650,602,26,5,Cloudy,Low,1,Buffet,scooter,1,No,Metropolitian,10,20002.51594
13651,5998,22,4.8,Sunny,Low,2,Meal,scooter,0,No,Metropolitian,19,20002.51594
13652,7477,32,4.9,Sunny,Low,0,Snack,motorcycle,1,No,Metropolitian,23,20002.51594
13653,3,34,4.3,Sandstorms,Low,0,Buffet,motorcycle,0,No,Metropolitian,20,20002.51594
13654,18368,20,4.8,Cloudy,Low,2,Meal,scooter,0,No,Urban,21,20002.51594
13655,18016,20,4.6,Stormy,High,0,Meal,motorcycle,1,No,Metropolitian,23,20002.51594
13656,18419,34,4.6,Cloudy,Jam,1,Buffet,scooter,1,No,Urban,28,20002.51594
13657,26652,31,4,Cloudy,Jam,0,Meal,motorcycle,1,No,Urban,34,20002.51594
13658,15164,39,4.6,Sunny,Low,0,Drinks,motorcycle,1,No,Urban,21,20002.51594
13659,9757,20,5,Windy,Low,1,Meal,motorcycle,0,No,Urban,16,20002.51594
13660,3393,38,4,Windy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,41,20002.51594
13661,29183,21,4.5,Fog,Jam,0,Meal,motorcycle,1,No,Urban,21,20002.51594
13662,44886,24,4.6,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,22,20002.51594
13663,466,25,4.8,Windy,Medium,1,Drinks,scooter,0,No,Metropolitian,26,20002.51594
13664,41335,36,5,Cloudy,Medium,0,Drinks,motorcycle,2,No,Metropolitian,45,20002.51594
13665,38259,26,4.8,Windy,High,2,Meal,scooter,1,No,Metropolitian,22,20002.51594
13666,34507,21,4.6,Fog,Jam,2,Meal,scooter,0,No,Metropolitian,21,20002.51594
13667,25442,27,4.7,Sandstorms,Jam,2,Meal,scooter,0,No,Metropolitian,28,20002.51594
13668,13784,33,4.4,Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,47,20002.51594
13669,15144,27,4.8,Windy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,25,20002.51594
13670,5301,,,Sunny,Medium,2,Snack,scooter,1,No,Metropolitian,16,20002.51594
13671,31757,,,Sunny,Medium,1,Meal,scooter,1,No,Metropolitian,14,20002.51594
13672,33952,35,4.2,Fog,Jam,2,Drinks,electric_scooter,2,No,Metropolitian,35,20002.51594
13673,4338,31,4.6,Sunny,Jam,1,Buffet,scooter,0,No,Metropolitian,18,20002.51594
13674,31492,23,4.8,Stormy,Jam,1,Snack,motorcycle,0,No,Metropolitian,17,20002.51594
13675,37337,21,4.8,Windy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,27,20002.51594
13676,11766,,,Windy,Jam,2,Drinks,scooter,1,No,Metropolitian,26,20002.51594
13677,44933,36,4.8,Cloudy,High,2,Drinks,scooter,0,No,Urban,26,20002.51594
13678,32638,30,4.5,Sandstorms,Medium,2,Meal,electric_scooter,1,No,Metropolitian,30,20002.51594
13679,7198,36,4.7,Stormy,Low,2,Drinks,scooter,1,No,Metropolitian,28,20002.51594
13680,37562,21,5,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,22,20002.51594
13681,11955,20,4.9,Windy,Jam,2,Meal,scooter,1,No,Metropolitian,26,20002.51594
13682,906,32,5,Stormy,Jam,1,Buffet,motorcycle,,No,Metropolitian,33,20002.51594
13683,8345,20,4.6,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,34,20002.51594
13684,29208,37,4.4,Fog,Jam,2,Snack,scooter,1,No,Metropolitian,39,20002.51594
13685,13868,37,4.7,Sunny,Low,2,Meal,motorcycle,0,No,Metropolitian,28,20002.51594
13686,33420,29,4.1,Windy,Low,0,Drinks,motorcycle,0,No,Urban,28,20002.51594
13687,20857,23,4.6,Sunny,Medium,1,Drinks,motorcycle,0,No,Urban,11,20002.51594
13688,34223,21,4.6,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,26,20002.51594
13689,31527,24,4.9,Stormy,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,24,20002.51594
13690,24921,24,4.6,Windy,Low,2,Drinks,electric_scooter,1,No,Metropolitian,17,20002.51594
13691,26653,33,4.8,Fog,Jam,2,Meal,scooter,1,No,Metropolitian,38,20002.51594
13692,29352,28,4.9,Fog,Medium,2,Snack,scooter,1,No,Metropolitian,26,20002.51594
13693,33133,38,4.6,Stormy,Low,0,Drinks,motorcycle,1,No,Metropolitian,21,20002.51594
13694,45257,30,4.8,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,27,20002.51594
13695,7590,34,4.2,Stormy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,41,20002.51594
13696,19914,33,3.6,Stormy,Jam,1,Drinks,motorcycle,2,No,Metropolitian,36,20002.51594
13697,11611,35,4.6,Stormy,High,0,Buffet,motorcycle,2,No,Urban,39,20002.51594
13698,39652,25,4.6,Cloudy,Low,0,Buffet,motorcycle,0,No,Metropolitian,24,20002.51594
13699,27141,30,3.6,Fog,Low,1,Drinks,motorcycle,1,No,Metropolitian,37,20002.51594
13700,22680,36,4.5,Fog,Low,2,Buffet,scooter,0,No,Metropolitian,37,20002.51594
13701,35058,38,4.9,Stormy,Low,2,Drinks,motorcycle,0,No,Metropolitian,18,20002.51594
13702,17999,39,4.4,Sandstorms,Low,0,Meal,motorcycle,1,No,Metropolitian,29,20002.51594
13703,12437,28,4.9,Sandstorms,High,2,Meal,scooter,0,No,Urban,10,20002.51594
13704,23029,33,4.7,Sandstorms,Low,1,Snack,scooter,0,No,Urban,21,20002.51594
13705,11589,28,4.5,Windy,Medium,2,Meal,scooter,1,No,Metropolitian,23,20002.51594
13706,26507,39,4.8,Cloudy,Jam,0,Drinks,motorcycle,3,No,Metropolitian,47,20002.51594
13707,34216,38,4.5,Fog,Low,1,Snack,scooter,1,No,Metropolitian,30,20002.51594
13708,12409,33,4.6,Sandstorms,Medium,2,Buffet,electric_scooter,1,No,Urban,33,20002.51594
13709,24066,22,5,Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,35,20002.51594
13710,27316,29,5,Windy,Jam,2,Buffet,scooter,1,No,Metropolitian,17,20002.51594
13711,23835,28,4.6,Stormy,Low,2,Snack,scooter,1,No,Urban,18,20002.51594
13712,27217,31,4.9,Windy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,32,20002.51594
13713,21687,39,4.8,Cloudy,Jam,0,Snack,motorcycle,0,No,Metropolitian,25,20002.51594
13714,34749,38,4.1,Fog,Medium,1,Meal,scooter,1,No,Metropolitian,41,20002.51594
13715,30082,27,4.5,Cloudy,High,2,Buffet,scooter,0,No,,29,20002.51594
13716,24270,23,4.9,Fog,Medium,0,Snack,motorcycle,1,No,Metropolitian,39,20002.51594
13717,4692,35,4.6,Fog,Jam,0,Buffet,motorcycle,0,No,Urban,32,20002.51594
13718,32943,34,4.9,Windy,Low,2,Snack,scooter,0,No,Metropolitian,29,20002.51594
13719,33264,,,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,38,20002.51594
13720,42353,33,4.9,Sunny,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,27,20002.51594
13721,32633,25,4.5,Stormy,Low,1,Meal,motorcycle,1,No,Metropolitian,16,20002.51594
13722,29869,22,4.9,Fog,Jam,2,Meal,motorcycle,1,No,Urban,43,20002.51594
13723,2014,22,4.9,Cloudy,Jam,1,Buffet,motorcycle,0,No,Metropolitian,34,20002.51594
13724,31375,24,4.6,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,38,20002.51594
13725,42707,26,4.7,Sunny,Low,2,Drinks,motorcycle,,No,Metropolitian,23,20002.51594
13726,43263,20,4.8,Sunny,Jam,2,Meal,scooter,1,No,Metropolitian,24,20002.51594
13727,15565,29,4.7,Sandstorms,Jam,0,Buffet,motorcycle,1,No,Urban,26,20002.51594
13728,1249,36,4.9,Sunny,Low,0,Drinks,motorcycle,0,No,Metropolitian,21,20002.51594
13729,26611,39,4.6,Windy,Jam,1,Snack,motorcycle,1,No,Metropolitian,28,20002.51594
13730,30100,36,4.7,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,50,20002.51594
13731,37372,22,4.5,Fog,Medium,0,Buffet,motorcycle,2,No,Metropolitian,36,20002.51594
13732,4052,21,2.6,Sunny,Low,1,Drinks,motorcycle,1,No,Metropolitian,38,20002.51594
13733,2598,36,4.9,Fog,High,2,Snack,electric_scooter,1,No,Metropolitian,28,20002.51594
